observations,subject_ids,lh_G_and_S_frontomargin,lh_G_and_S_occipital_inf,lh_G_and_S_paracentral,lh_G_and_S_subcentral,lh_G_and_S_transv_frontopol
265,Beijing_Zang_sub69696,-5.04614884611247,-1.7905580584578047,-0.7851899667383967,-2.9719883095151145,-2.1123810097948734
266,Beijing_Zang_sub71693,-0.8026300605815523,-0.8347941436164202,-1.5316435600445621,-0.7982130123785255,-0.8034920028318164
267,Beijing_Zang_sub72654,-1.0461591197717537,-3.6047411625771373,-1.250818347994557,-1.1650954003296237,-1.2311578223541386
268,Beijing_Zang_sub72678,-1.2605811717315356,-0.8907658724226447,-0.7299796026059167,-0.843187344190009,-0.8238129170209736
270,Beijing_Zang_sub73245,-0.7888006497829715,-0.9718854492965203,-0.858834042955327,-0.9669847531492216,-0.8982772083120107
272,Beijing_Zang_sub73421,-0.9603598423365817,-1.0390531141343724,-1.3051880506949642,-1.7902277332720395,-2.5239636930368374
275,Beijing_Zang_sub75878,-0.7753643466712115,-0.895466869840984,-1.1231459086023434,-0.8157315651560783,-0.7911085512774501
276,Beijing_Zang_sub76377,-0.8397497260420668,-0.9354108874915369,-5.891419014106835,-0.8040726493795973,-0.8596597157741633
277,Beijing_Zang_sub77440,-1.0737155632886637,-1.229317879218954,-1.3480543385505737,-0.8448885447696669,-0.7893558923199471
278,Beijing_Zang_sub80163,-1.6183990485958397,-0.913656572463074,-0.9497492226743602,-1.0797611126782518,-1.097113768578943
279,Beijing_Zang_sub80551,-1.099229077886685,-1.3119456399038107,-0.9836277144063645,-0.8103273822725643,-1.348551742965864
280,Beijing_Zang_sub80569,-0.86125541773486,-2.1687095911844376,-0.9186284262835729,-0.938544745351691,-0.8328567663888884
281,Beijing_Zang_sub80927,-1.7785487029764755,-1.0988078183629113,-2.36571895666444,-0.9753859951813177,-1.0051773343688608
282,Beijing_Zang_sub81062,-2.406021218256854,-0.8646739149555179,-0.8500718604859865,-1.0031097160558338,-0.8013496205506108
283,Beijing_Zang_sub81074,-2.357280105832869,-1.141976019190643,-0.935030352044205,-1.389624677457957,-1.9153267431660028
284,Beijing_Zang_sub82352,-0.7855665277474838,-1.2071965924461312,-0.713340651179476,-1.2331119241220265,-1.0957396101411885
286,Beijing_Zang_sub82714,-0.8331112004001829,-0.8577681072292459,-0.8763864198554384,-0.8133478879283359,-1.1052127946715595
288,Beijing_Zang_sub82980,-1.0776638171801463,-0.913758698191954,-0.6673603699050532,-1.0060173929486953,-0.8999804576578023
289,Beijing_Zang_sub83430,-0.9053676117778285,-0.9936733234189828,-0.8978297512915004,-1.26115410671651,-1.197916747075486
290,Beijing_Zang_sub83624,-0.7905022900606852,-0.9279417248155026,-1.17952011185469,-1.8057127362935144,-0.8320589604206136
291,Beijing_Zang_sub83728,-1.375610097808349,-1.3635123980673,-0.6884452940766944,-1.3768733632245882,-0.9057097679820711
292,Beijing_Zang_sub85030,-0.7797641359508147,-0.8506155690436261,-0.715822131519514,-1.2412603920679304,-0.8061280649423532
294,Beijing_Zang_sub85818,-1.5325717627913673,-1.0479119548511537,-0.6983655087376989,-2.474331435366244,-2.50354128887482
295,Beijing_Zang_sub86114,-0.9000202545166895,-3.5776135898651393,-0.8691361647428086,-1.389095344642701,-0.8135169955291177
296,Beijing_Zang_sub87089,-1.2631860560589452,-1.1492473697794727,-0.7470350244557009,-0.9778854161316002,-1.024600824954122
297,Beijing_Zang_sub87776,-3.4729893295190197,-0.8971577257992179,-1.1041307269053504,-2.6075967631736807,-1.4615394626571752
298,Beijing_Zang_sub88306,-2.6896482032863007,-0.8745501319338396,-0.6534925618909491,-0.9469857033090767,-1.3228278936966082
299,Beijing_Zang_sub88947,-0.8742802335617331,-1.5711856412009295,-0.6877662970956314,-0.8007692238470346,-0.8125020401068664
300,Beijing_Zang_sub89088,-0.8841183574667874,-0.9476374558488035,-0.6506996146544834,-2.0307529364517296,-0.9144087055702596
301,Beijing_Zang_sub89238,-0.8036991113081754,-1.5193494378885035,-1.2973006291469888,-1.7100721872251257,-2.494341600263309
302,Beijing_Zang_sub89592,-1.1067892315442671,-1.337782809131997,-0.9593815656729878,-0.804727873051258,-0.8257750152768757
303,Beijing_Zang_sub89742,-0.8605258205440077,-5.347135845508554,-0.6469797314948506,-0.8448258372289688,-1.9190030754350849
304,Beijing_Zang_sub89941,-0.8724714590014547,-1.0737850415037042,-1.1932265011003027,-1.0655594877779682,-0.932811100975693
305,Beijing_Zang_sub91145,-1.008652740130936,-1.8362973070433006,-0.6453707772663922,-2.3700136893716883,-1.3073335460576887
306,Beijing_Zang_sub91399,-1.1092072565554074,-1.436325587858626,-0.8546975210700549,-0.9145337757324243,-0.8714959609785389
307,Beijing_Zang_sub91952,-0.8400414581057837,-0.8740132412621797,-1.1914622503691785,-1.1388781302212778,-0.828021662664643
309,Beijing_Zang_sub92490,-0.8400078132193397,-2.16395664091617,-1.1318458917531793,-1.5399606369514125,-0.823719710999595
310,Beijing_Zang_sub92544,-1.4170868958074692,-1.5026762247641363,-0.642813993588816,-1.0781353081693208,-1.268170124652979
311,Beijing_Zang_sub92602,-0.9941669555007019,-0.8375178855550485,-0.6931556408198949,-0.9195285475560304,-1.1714316623489232
312,Beijing_Zang_sub92799,-0.8860215129079123,-2.968092316200323,-1.7095837764864543,-4.453675084982122,-0.8520437755545054
313,Beijing_Zang_sub92859,-1.0625372694382345,-0.8527402050952136,-0.8082749210326359,-1.6453207715976663,-1.0116545379625022
314,Beijing_Zang_sub93689,-7.407251609153473,-0.9239660445274748,-0.8532357939318456,-4.413177422302551,-1.641063729609992
316,Beijing_Zang_sub94536,-1.3519583768734587,-0.859762606423722,-1.041991946361056,-1.7793793245235483,-1.097785548679535
318,Beijing_Zang_sub95755,-0.7952771498131287,-1.0794939808289192,-0.973570690083078,-2.1654352029001807,-0.9623958781192223
319,Beijing_Zang_sub96163,-0.8246701377128243,-2.600146289078625,-0.9396834905496092,-2.1911242241391613,-1.318708569460153
320,Beijing_Zang_sub97442,-1.6285266713650053,-1.0828626848667264,-1.140059602810153,-0.8648913099495408,-0.8946010096258813
321,Beijing_Zang_sub98353,-0.7944795269324009,-1.2692787246609636,-0.7236327948373585,-1.850273401444696,-1.166238483446044
322,Beijing_Zang_sub98617,-0.7959328362106671,-1.6476657869396674,-0.6431923722795101,-1.0059331103476952,-1.313447012123578
323,Berlin_Margulies_sub06204,-0.8269840831032739,-0.8405833353415528,-1.8324425722113498,-1.0486626893138882,-0.7911974431924967
324,Berlin_Margulies_sub06716,-1.0908272437151771,-0.8699642542501245,-0.6941477616722825,-0.849691364208062,-1.534195153879758
325,Berlin_Margulies_sub12855,-1.0155019079645728,-1.282990688365957,-0.7063418928136959,-0.9454391728956599,-1.6384332675815707
327,Berlin_Margulies_sub23506,-0.7649803421267877,-1.0608527987854204,-1.1087061410119523,-1.2101339216001592,-0.8237393939201485
329,Berlin_Margulies_sub27711,-0.8164688105139409,-1.9471199840397584,-1.5520866304753378,-0.8328591625909368,-1.0519515643002044
331,Berlin_Margulies_sub28092,-0.9560577708984049,-1.1133150225335986,-1.682889123876056,-0.8307641720344586,-0.7710926970228863
332,Berlin_Margulies_sub33248,-1.7088656679748713,-0.9928852691034258,-0.6721252941127226,-1.1592027132373552,-0.9544038519571594
333,Berlin_Margulies_sub38279,-0.7532147406416404,-0.8161705785719949,-1.3739331265150536,-1.2914050737169216,-0.8813319700123511
334,Berlin_Margulies_sub40143,-0.998939607883101,-1.014292190853404,-0.9980929021470335,-1.0486626893138882,-1.14906404015506
335,Berlin_Margulies_sub47066,-0.8025747315265642,-0.9841687120959459,-1.5500397032156252,-0.9212572227804354,-0.765999230361975
336,Berlin_Margulies_sub47791,-0.8598597948364667,-0.9147159243034063,-0.7685430625006584,-0.8478626484006649,-1.2335027695308187
337,Berlin_Margulies_sub49134,-1.100951396798297,-1.392176288983976,-1.2587692327581144,-0.85598582544973,-0.726825851096151
338,Berlin_Margulies_sub54976,-0.7139194051407838,-0.903695817703335,-0.7407675139731844,-0.8857539833489232,-1.752322020368182
339,Berlin_Margulies_sub57028,-0.7788332007814803,-1.5181527294924726,-0.8410701966926926,-0.8793343909424001,-0.702715506463083
340,Berlin_Margulies_sub67166,-0.7994154098253455,-1.4340310706723658,-0.8575462308674401,-0.8467441487622097,-0.7321896191132834
341,Berlin_Margulies_sub75506,-1.3484931339628738,-0.9323188943636366,-1.9216112190903372,-0.8856739194186516,-1.0003812991038543
342,Berlin_Margulies_sub77281,-0.8036420126935864,-1.8654672838870043,-0.7344068448319678,-0.8225846235068154,-0.8837556158025921
344,Berlin_Margulies_sub86111,-0.7913168736241966,-1.0697788120880851,-1.0634049992358394,-0.8321376395855623,-0.7943570579654089
345,Berlin_Margulies_sub91116,-0.6909127458082849,-0.9763277831716969,-0.805180329649381,-0.9725953886386678,-1.0484442537976952
347,Berlin_Margulies_sub95068,-1.6206814700989802,-0.8677442474885874,-0.7206766800373559,-1.182395923982956,-0.9572234398042417
349,Cambridge_Buckner_sub00156,-0.7999516984605668,-1.4518282496067,-1.5188827154704938,-0.9783926493373903,-0.9303886922485192
350,Cambridge_Buckner_sub00294,-0.8803298773794057,-2.31197867698674,-0.7913414721771816,-1.7329494934820753,-1.0934933102223923
351,Cambridge_Buckner_sub01361,-0.8013644017627726,-2.1116656012194555,-0.9436204015156979,-1.4929039827533737,-1.5861932774846073
352,Cambridge_Buckner_sub02591,-0.9540627004377281,-0.9840821985806971,-2.3123805112503897,-1.5358134129162393,-3.051085549512213
353,Cambridge_Buckner_sub02953,-1.0440079466465617,-2.804288186406495,-0.729229338247988,-1.061105924966545,-0.9728276821602523
354,Cambridge_Buckner_sub04187,-3.32045752179465,-0.9012890317628808,-0.9839182034804812,-1.1780601554491366,-0.891185170217522
355,Cambridge_Buckner_sub04270,-1.0794704432262703,-1.0924450129702266,-1.5367565888717967,-2.4652312134252137,-1.0347171375659059
356,Cambridge_Buckner_sub04491,-0.7864097950966809,-1.0344144870584167,-0.6430034270429444,-1.510625958015086,-0.8411601220563979
357,Cambridge_Buckner_sub04665,-1.4993681906923133,-1.3707804717375338,-0.6484954507854073,-2.3634029762443327,-1.4300671598273196
358,Cambridge_Buckner_sub05306,-1.1861854585046174,-1.7332171907868357,-0.6485987002695078,-2.6983533264798645,-0.8340696771893416
359,Cambridge_Buckner_sub05453,-2.4194156389800043,-0.8679855724631642,-0.6495400300254399,-0.8883145075640295,-1.1984897830746086
360,Cambridge_Buckner_sub06037,-1.1305011666366753,-0.8432038213421688,-0.6366542650092378,-1.939799213875863,-0.8455515833203692
361,Cambridge_Buckner_sub06272,-1.0469453032192342,-0.9738946023194093,-0.7017885808276881,-1.2719046267983454,-1.9144488923163445
362,Cambridge_Buckner_sub06987,-0.7854793058094092,-1.2382003410625257,-0.6577262532131538,-0.7974372005962488,-0.8937786657595246
364,Cambridge_Buckner_sub07798,-2.154057977831582,-1.5456432022326534,-1.1729224489198065,-4.79247661521969,-0.8602283205493936
365,Cambridge_Buckner_sub07902,-0.770071048242338,-1.2093464269414427,-0.7011033341912353,-0.9825726236584754,-0.8563191341433403
366,Cambridge_Buckner_sub08204,-0.753004159563871,-0.9640557782842056,-1.3918185318268448,-0.8273705221096125,-1.576716006758493
367,Cambridge_Buckner_sub08588,-0.8357857315393342,-1.1908316069950018,-0.7787743978713745,-1.2513087759104913,-1.0339297183173184
368,Cambridge_Buckner_sub08723,-0.8617620250027329,-1.1965926510952107,-0.7316484683457426,-0.7981183080061496,-1.3119869653065697
369,Cambridge_Buckner_sub08947,-1.365835514249268,-1.0924636698064478,-1.4193633522613034,-0.7987606615305176,-0.8345088965739278
370,Cambridge_Buckner_sub09015,-0.9619873242226182,-0.8136213344254292,-2.0917815838665628,-1.7566548934892459,-0.982425807493036
371,Cambridge_Buckner_sub09397,-0.729660077683743,-1.076956297045225,-1.3355157461844716,-0.9047261546053881,-1.4812357769938678
372,Cambridge_Buckner_sub09633,-2.249013319462747,-1.5890189924770524,-0.8961408982440621,-2.78745238120982,-1.6702191103837236
373,Cambridge_Buckner_sub10268,-1.073302257169783,-2.6878624792762644,-0.6553427405795949,-0.865535966041163,-0.8095223438713821
374,Cambridge_Buckner_sub10619,-1.2564639332079763,-1.6982192905601756,-0.6707219127336959,-1.5991591010326456,-0.9452986628773854
377,Cambridge_Buckner_sub13093,-0.941530452962797,-2.1890963595265984,-1.0455739411060054,-1.508232853481302,-0.943283152256115
378,Cambridge_Buckner_sub13187,-1.2247939987935468,-1.5634827997414107,-0.6355651115779567,-0.8093802821982161,-1.957996344792959
379,Cambridge_Buckner_sub13216,-0.8439560717626174,-1.0651984938612133,-1.3264169179910645,-1.1978255795612687,-1.2971694203829969
380,Cambridge_Buckner_sub13902,-0.8007076905368221,-0.9568334516983318,-1.2442729852529062,-0.8014474004296033,-1.2045445416607665
381,Cambridge_Buckner_sub14183,-1.0866097415655367,-0.8408967903061152,-0.6749574862612263,-0.8422406133563459,-0.8456705233466888
382,Cambridge_Buckner_sub14194,-0.9729991981412481,-4.137587465600103,-0.9142907208172538,-0.9890784483743925,-1.4639190451269422
383,Cambridge_Buckner_sub14278,-1.1827357967883672,-0.8655739442315472,-0.6606885353695428,-1.1719591784425074,-1.1295771408052353
384,Cambridge_Buckner_sub15172,-1.285439507744939,-1.0598416898272383,-0.75879382357922,-0.8504435520772538,-1.0547248445094446
385,Cambridge_Buckner_sub15258,-1.115581049272695,-0.8887411351034187,-1.7575546870251206,-2.1890133893797064,-0.8557376700019399
386,Cambridge_Buckner_sub15432,-0.8381429471775927,-1.373366608903621,-0.7736165421948732,-1.5820924934442342,-1.5134921366609964
390,Cambridge_Buckner_sub16846,-1.949426117129575,-0.883629098587503,-1.5982473007180436,-1.2183175217363695,-0.9800001084657178
391,Cambridge_Buckner_sub17584,-1.4460192915995889,-1.2629120811493768,-1.477325312394341,-1.2145999493538278,-2.1862132483873533
392,Cambridge_Buckner_sub17737,-1.0471768558472552,-0.9456006040744926,-0.7764357249932636,-2.8708856879619775,-0.7496053878233555
393,Cambridge_Buckner_sub17772,-1.5842015527840276,-2.231890439099524,-1.7291940304993474,-6.393922573458603,-1.071511111342604
394,Cambridge_Buckner_sub18295,-1.4068583108552866,-0.8408061677051297,-1.1401912974513306,-0.9335868394696105,-1.0266228463037799
395,Cambridge_Buckner_sub18449,-2.1362387369446383,-2.452051422591144,-1.400437262905606,-1.2367564960874626,-3.1922155826424046
396,Cambridge_Buckner_sub19717,-1.0615070734072878,-1.813296037629786,-1.3323728053919053,-0.9524037637268834,-0.8238564829654618
397,Cambridge_Buckner_sub20389,-1.096828653590472,-2.6527464219973904,-0.7198479830098299,-1.0983719866387842,-0.9780402132872689
398,Cambridge_Buckner_sub20543,-0.9289675616709443,-2.035350483262067,-0.7439365136711641,-0.8145236819886049,-0.8524401380332667
399,Cambridge_Buckner_sub20563,-1.8215910405279958,-5.5136323676968955,-1.2340871983339867,-1.034778263555111,-1.2632466154457118
400,Cambridge_Buckner_sub21755,-0.9799458342674812,-1.051710378728,-0.6710127148066818,-1.262833575177225,-0.848197095111252
402,Cambridge_Buckner_sub23869,-0.9418459071422638,-0.8757733196146167,-0.9805874537540408,-0.8211506936158555,-2.287314371376327
405,Cambridge_Buckner_sub25044,-1.2684969082707473,-1.427567381275199,-1.1377553310348476,-2.498043651247542,-1.4463694440735881
406,Cambridge_Buckner_sub25058,-0.7798889538828351,-1.0267407551626457,-0.6654993567813239,-0.8937397394203055,-0.8129122869008305
407,Cambridge_Buckner_sub25099,-0.9479641210256354,-1.0489317586002247,-0.9486822233985975,-1.3164566778381053,-1.6984951774441424
408,Cambridge_Buckner_sub26348,-2.2170075522116863,-0.9220725042618407,-2.2721424701759796,-0.7979866365730354,-1.0447476617865514
409,Cambridge_Buckner_sub27065,-0.8232241584904094,-0.9770881077578988,-0.6728099181017276,-1.1882872318845221,-0.8226935668646714
410,Cambridge_Buckner_sub27230,-1.2146874024250385,-1.8374339224265366,-1.112484909196918,-2.3975207633365474,-2.700076030437974
412,Cambridge_Buckner_sub27796,-0.8791466906873888,-0.863727584708226,-0.7605950180418706,-5.339362875027597,-0.8160178222380868
413,Cambridge_Buckner_sub29044,-0.8746504856454779,-0.8733415708176192,-0.6368033006941769,-1.1337593270785218,-0.8784567637402456
414,Cambridge_Buckner_sub29425,-0.7976316533992902,-0.8370016736870974,-0.6897115596851621,-1.2906326546630786,-0.8139961268226055
415,Cambridge_Buckner_sub29800,-1.3882586738856857,-1.034620783189021,-0.6801491673074576,-2.8388158924429368,-1.1293648089223018
416,Cambridge_Buckner_sub31522,-1.6401517852669254,-0.8614918147724258,-0.6828894735321827,-0.990861810025206,-0.8615409467362445
417,Cambridge_Buckner_sub34586,-0.7837076953177196,-1.8857215983462807,-0.7240950277217614,-0.7987160197693182,-0.8178273388782374
418,Cambridge_Buckner_sub34741,-0.9395769587794311,-0.9027128828440788,-0.6453437986492704,-0.8398187550741822,-0.7800210114748506
420,Cambridge_Buckner_sub35512,-0.8322604710376409,-1.0946116177507903,-2.956630142741641,-1.1593524497325165,-1.3027381300736387
421,Cambridge_Buckner_sub37374,-1.115542297711345,-1.422546788267366,-0.8861753178118503,-0.795248853526409,-1.580168646909799
422,Cambridge_Buckner_sub39053,-0.7764307583803812,-0.9337435741659228,-0.7347956624633769,-1.0649584860943981,-3.14332073181585
423,Cambridge_Buckner_sub39065,-0.7996685423569447,-0.8922150857651762,-0.9552757088064415,-1.26071081781577,-1.0592470711255562
424,Cambridge_Buckner_sub39142,-1.8200330003457605,-1.089329195841828,-1.2128809136236847,-1.331760420060277,-1.3725341471111767
425,Cambridge_Buckner_sub39737,-2.807113236560163,-1.4057193674515245,-1.417437639221244,-2.891865581822068,-1.6841312776634068
428,Cambridge_Buckner_sub41773,-0.8106560367724632,-1.1626795618349142,-1.6727054350714385,-0.825879882138329,-1.648309992822665
429,Cambridge_Buckner_sub41814,-0.8277388316962383,-1.2188633440500307,-1.0576789592900933,-0.9031033342611741,-0.8319306145764899
430,Cambridge_Buckner_sub42146,-1.2659066624390192,-1.2705105870426459,-0.7016078376103384,-1.3606299092270813,-2.6901383628589026
431,Cambridge_Buckner_sub42253,-0.8990978127974104,-0.9215348264130993,-0.7439365136711641,-1.2673769288564345,-1.645968691171384
432,Cambridge_Buckner_sub43304,-0.8957274913464297,-1.6404024282934297,-0.9109522384117663,-0.9147473189903239,-1.6316479407419735
433,Cambridge_Buckner_sub43358,-0.9074956775925934,-0.9496601350450539,-1.534771906042616,-2.3579685974430937,-1.5869860781554446
434,Cambridge_Buckner_sub45344,-1.2852267907608372,-0.926403981571986,-0.6390906064090617,-0.8243713233652928,-0.9601042207237837
435,Cambridge_Buckner_sub45354,-1.0163449289247575,-1.1464191255642457,-0.8116632866344563,-0.8579780334021813,-1.1619663580925388
438,Cambridge_Buckner_sub47231,-0.8439816860707403,-0.9619122532811001,-0.6780020838057874,-1.2859905118547084,-1.0548045829991128
439,Cambridge_Buckner_sub47278,-0.8252957219114823,-0.856856242313954,-1.0175736658970735,-0.8123691879024691,-1.2780302063824645
440,Cambridge_Buckner_sub47498,-3.136194748436194,-0.9853898203422201,-0.9878604360534046,-0.9915085297111148,-2.88721498590005
441,Cambridge_Buckner_sub49259,-0.9260209266969719,-0.8746881766756666,-3.9073138261644327,-1.3879517808655728,-0.8318992417633035
442,Cambridge_Buckner_sub49998,-1.9593106131363438,-0.9238323284618064,-0.7047790162308147,-0.8094771570112077,-0.8941133046704773
444,Cambridge_Buckner_sub50454,-0.8036916562885226,-0.9069575848812966,-1.4745578551732996,-1.3722425308865507,-1.4788304330479702
446,Cambridge_Buckner_sub51050,-2.884162015704561,-1.0847721932972327,-0.6580007630878729,-1.5369986590560105,-2.2622108612181835
447,Cambridge_Buckner_sub51172,-0.8152322618530395,-1.0166946221400237,-1.0353292838817771,-1.3899087261229006,-1.794819799970243
448,Cambridge_Buckner_sub51512,-1.066592834172199,-1.708019434001906,-0.6520159912136484,-0.8219479410063804,-0.876141853223437
450,Cambridge_Buckner_sub52036,-0.8156001415632789,-0.874373243927418,-0.6419332663071753,-1.7847119110764722,-1.0284115043080373
451,Cambridge_Buckner_sub52300,-1.6273389491766506,-0.8417551872222445,-1.6854581482595916,-0.9117644236761919,-1.1667311894192953
452,Cambridge_Buckner_sub52442,-0.7959006780491393,-1.0389242125193954,-1.190125579296655,-0.8525320601310741,-1.1891582784047965
454,Cambridge_Buckner_sub53107,-1.1550313989783785,-0.9775004195298427,-0.6672291002156989,-0.9240213578490208,-0.8561660741994749
456,Cambridge_Buckner_sub53296,-1.340539201626301,-0.8885588260970262,-1.48657930343721,-0.7958778285561655,-1.8617212365141405
457,Cambridge_Buckner_sub53615,-1.164729215979958,-1.0582754787121578,-0.6528349348432516,-1.129752664677931,-0.9751695107493794
458,Cambridge_Buckner_sub54846,-0.8973575973626015,-1.4626374567685345,-1.0175736658970735,-5.062631176284677,-1.0126893079236934
459,Cambridge_Buckner_sub55114,-1.9977502465738193,-0.9137294040334515,-1.0221913283543804,-0.834002471922494,-3.117874694718435
460,Cambridge_Buckner_sub55660,-2.8447494396903004,-1.292889212038208,-3.089696002683621,-1.2703810929769692,-1.02630147931851
461,Cambridge_Buckner_sub55874,-1.3037860710622762,-0.882028374515399,-1.2651367807588856,-1.113373855608477,-0.8320593969778496
462,Cambridge_Buckner_sub57221,-0.7893755907283566,-0.8715688487451225,-1.2448029107154102,-1.287180646237472,-0.844293423717279
463,Cambridge_Buckner_sub58360,-1.0484678744447888,-1.7738071121284475,-0.6371217165696043,-0.8867085969145377,-1.438019078121079
464,Cambridge_Buckner_sub58470,-1.2634178601431294,-1.0875342772354553,-0.6702140581352252,-1.4639982473883695,-0.8815495485870596
465,Cambridge_Buckner_sub58682,-1.1928793343365929,-0.8294003718781613,-0.6460733602892301,-0.7959281768167311,-0.923821047865985
466,Cambridge_Buckner_sub58874,-1.961748274438507,-1.2674165878178534,-0.7301010071032226,-1.732171811905086,-0.8576130475694029
467,Cambridge_Buckner_sub59434,-1.0238736413459533,-2.1801827186909706,-0.8969383321282455,-0.9148630620719093,-0.8958159095524036
469,Cambridge_Buckner_sub60578,-1.0862195880006227,-0.8468141751107016,-0.8907823241063862,-0.8078719795210284,-0.8336038238391136
470,Cambridge_Buckner_sub60797,-0.8248146248741745,-1.167130830056048,-0.6948877115559237,-2.846414382794675,-0.8550910585214943
471,Cambridge_Buckner_sub61185,-1.1033043094562467,-0.938528082327976,-0.7476504564117337,-1.0238891461757187,-0.7527971546779006
472,Cambridge_Buckner_sub61209,-0.9918004033568418,-1.0297739649019573,-1.2854658807284334,-1.1784122138919007,-1.4562308589419908
473,Cambridge_Buckner_sub61436,-0.982634561464271,-0.8586995581555588,-0.9311271103363625,-0.8926210374394835,-0.8075413501003733
474,Cambridge_Buckner_sub61753,-0.8460497914151509,-1.16245085236819,-1.7476396512850634,-1.1866319034625046,-0.9615882835417995
475,Cambridge_Buckner_sub62383,-2.902952749662547,-0.8423319699100895,-0.7227279183461867,-0.836357430856129,-1.9915922380278523
476,Cambridge_Buckner_sub62424,-0.8908385239584181,-1.1116828173014828,-1.1161643437707225,-0.8600876299293154,-1.0097165007197895
477,Cambridge_Buckner_sub62732,-0.8478723819120296,-1.2309913613941534,-1.5533019594295339,-0.8260142830259257,-5.938851236217968
478,Cambridge_Buckner_sub62908,-0.8113022208736764,-0.8011946062581448,-1.3667564192514987,-1.4309385611622705,-1.0058832887572715
479,Cambridge_Buckner_sub63412,-2.0513227491297337,-1.6854543543017284,-0.7165701481137313,-2.0609436280292206,-2.4840378348539653
481,Cambridge_Buckner_sub64308,-1.0073464353322579,-0.997376142212429,-3.3248585002319637,-0.9709537833479637,-0.9704707225865764
484,Cambridge_Buckner_sub65682,-1.0073890583593443,-0.8427533028548102,-1.4248595500773142,-0.8103282789051373,-1.5293526814712475
485,Cambridge_Buckner_sub66351,-1.0549215632372488,-0.9017363799450803,-3.024586110736312,-1.5171690806679972,-0.9944461351068362
486,Cambridge_Buckner_sub67117,-2.071997821033476,-4.307324109507274,-0.6489740596469461,-0.8951164570286032,-4.395445712482801
487,Cambridge_Buckner_sub68101,-0.784975821066627,-1.8169449441728693,-0.8428767216507286,-0.926256868571696,-2.548379156713611
488,Cambridge_Buckner_sub68425,-0.8962278892326061,-1.6197685054442381,-0.6546719680461927,-1.1949028439661407,-1.1159026051063476
489,Cambridge_Buckner_sub69287,-1.6414579804118306,-1.583576827307571,-0.6993915230921909,-2.3251253154685854,-0.9521650695061318
490,Cambridge_Buckner_sub69315,-1.2208290971481177,-1.4337274713565564,-1.049054279935746,-1.2217143436804137,-1.981799809832102
491,Cambridge_Buckner_sub69397,-2.2290887929316825,-1.9386377331001008,-0.8804223916022491,-0.7967252640181265,-3.4939581270318727
492,Cambridge_Buckner_sub71849,-0.7829981523842013,-0.9705115990082219,-0.643220879444769,-0.8450251306851551,-1.8251621981751494
494,Cambridge_Buckner_sub73317,-0.7985006879975088,-0.8750647588173094,-0.6696863149286908,-0.9690314547238973,-0.8415940611513056
495,Cambridge_Buckner_sub73399,-1.4821678274477579,-1.6141582860257704,-7.121205505015968,-1.5320768207350957,-2.337405897480715
498,Cambridge_Buckner_sub76745,-1.9709483258646991,-1.0755168750000357,-1.5641663522053928,-0.9859495480082368,-0.9297222747578702
499,Cambridge_Buckner_sub77337,-0.8003275210689544,-1.374744323864841,-0.7367428199625117,-0.980096484608268,-0.843692069571223
500,Cambridge_Buckner_sub77435,-4.166667243416817,-1.9925242631296114,-0.8501053595777839,-1.1862747212070672,-0.8473676193912071
503,Cambridge_Buckner_sub78547,-1.024033196010436,-1.579320707296502,-1.2355577532587552,-1.2255154549565577,-0.8321603167740926
505,Cambridge_Buckner_sub78614,-1.4678201770128587,-0.919312946547274,-1.5864586412174846,-2.3251676131779138,-4.672891658647371
507,Cambridge_Buckner_sub81289,-1.1021262280630553,-0.9803186948999829,-1.0488571795188588,-0.8866633950308788,-0.8403556677157135
508,Cambridge_Buckner_sub81524,-0.9089533250775723,-0.8536247549330722,-1.14001071292208,-1.1599315196871196,-0.7753397530114607
509,Cambridge_Buckner_sub81562,-1.4068583108552866,-1.340591502078556,-0.797851964893049,-0.9057664398147405,-0.8140207817980665
510,Cambridge_Buckner_sub82113,-2.1115790091395494,-1.0129866175100966,-1.6495961797608583,-1.2156020009566821,-0.9489962200019998
511,Cambridge_Buckner_sub82213,-0.9332768732586725,-0.9598775381012093,-1.1141288840141492,-0.8317947870767444,-0.8632363640666653
513,Cambridge_Buckner_sub83409,-1.0098722724518059,-1.020504635199573,-1.194142511180582,-1.2849479660000152,-3.887239665828234
514,Cambridge_Buckner_sub83683,-1.0682577243621536,-0.9612706816711108,-2.177297869602962,-1.9243217312824472,-0.8147137657344578
517,Cambridge_Buckner_sub84504,-1.5984187575707662,-2.8080072799951266,-1.237446365192446,-0.8272490489957204,-0.878589851513396
518,Cambridge_Buckner_sub84845,-0.8848023918350056,-1.2751089129275823,-0.6471186817094564,-1.8090583319294176,-0.8697146285924758
519,Cambridge_Buckner_sub86115,-0.7941111374193647,-0.8565278729378677,-1.8190483746835315,-1.1172875417242984,-0.8526193999938425
520,Cambridge_Buckner_sub86637,-0.9866728824207575,-0.8642108983908992,-0.9917649961558331,-0.7956972255147734,-1.3833497214406922
521,Cambridge_Buckner_sub87846,-0.7938246702893507,-0.893790249277141,-0.7611799649680951,-0.7973258266148083,-1.0548045829991128
522,Cambridge_Buckner_sub88445,-1.1625804501489645,-1.1290188697264245,-0.6798032029039834,-0.8352177838930654,-1.065000919127504
523,Cambridge_Buckner_sub88464,-1.0233484744758328,-1.0728764444226206,-0.7733768018543792,-0.8133353529118861,-0.9546971029506636
